21514 20240126 0300 20240125 1700  2.424 -155.58   19.54    10.5    11.0    11.8    10.4     0.0    360 0    479 0    240 0 C    15.1 0    17.3 0    12.4 0    12 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 0400 20240125 1800  2.424 -155.58   19.54     8.6     9.6    10.5     8.6     0.0    121 0    239 0      0 0 C     9.7 0    12.4 0     6.5 0    12 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 0500 20240125 1900  2.424 -155.58   19.54     7.5     7.9     8.6     7.4     0.0      0 0      0 0      0 0 C     5.1 0     6.5 0     4.0 0    10 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 0600 20240125 2000  2.424 -155.58   19.54     7.1     7.3     7.6     7.1     0.0      0 0      0 0      0 0 C     3.6 0     4.0 0     3.2 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 0700 20240125 2100  2.424 -155.58   19.54     7.4     7.4     7.5     7.1     0.0      0 0      0 0      0 0 C     3.2 0     3.3 0     3.1 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 0800 20240125 2200  2.424 -155.58   19.54     7.5     7.5     7.7     7.2     0.0      0 0      0 0      0 0 C     3.1 0     3.3 0     2.9 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 0900 20240125 2300  2.424 -155.58   19.54     7.2     7.3     7.5     7.2     0.0      0 0      0 0      0 0 C     2.8 0     2.9 0     2.8 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 1000 20240126 0000  2.424 -155.58   19.54     6.8     6.8     7.2     6.7     0.0      0 0      0 0      0 0 C     2.6 0     2.8 0     2.5 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 1100 20240126 0100  2.424 -155.58   19.54     6.8     6.7     6.9     6.6     0.0      0 0      0 0      0 0 C     2.3 0     2.5 0     2.0 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 1200 20240126 0200  2.424 -155.58   19.54     6.6     6.5     6.8     6.3     0.0      0 0      0 0      0 0 C     1.9 0     2.1 0     1.7 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 1300 20240126 0300  2.424 -155.58   19.54     6.5     6.5     6.7     6.4     0.0      0 0      0 0      0 0 C     1.6 0     1.8 0     1.6 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 1400 20240126 0400  2.424 -155.58   19.54     6.1     6.2     6.5     6.0     0.0      0 0      0 0      0 0 C     1.4 0     1.7 0     1.3 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 1500 20240126 0500  2.424 -155.58   19.54     6.3     6.1     6.4     6.0     0.0      0 0      0 0      0 0 C     1.4 0     1.5 0     1.3 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 1600 20240126 0600  2.424 -155.58   19.54     5.8     6.0     6.3     5.7     0.0      0 0      0 0      0 0 C     1.4 0     1.5 0     1.1 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 1700 20240126 0700  2.424 -155.58   19.54     6.2     5.8     6.2     5.7     0.0      0 0      0 0      0 0 C     1.1 0     1.4 0     1.1 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 1800 20240126 0800  2.424 -155.58   19.54     7.4     6.5     7.4     5.8     0.0     89 0    210 0      0 0 C     2.3 0     5.1 0     1.3 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 1900 20240126 0900  2.424 -155.58   19.54    10.1     9.0    10.1     7.4     0.0    333 0    452 0    211 0 C     8.5 0    12.4 0     5.1 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 2000 20240126 1000  2.424 -155.58   19.54    12.2    11.3    12.2    10.1     0.0    558 0    656 0    452 0 C    15.4 0    18.9 0    12.4 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 2100 20240126 1100  2.424 -155.58   19.54    13.4    13.0    13.5    12.2     0.0    733 0    802 0    656 0 C    21.5 0    24.2 0    18.9 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 2200 20240126 1200  2.424 -155.58   19.54    14.1    13.9    14.4    13.4     0.0    846 0    880 0    800 0 C    26.0 0    27.8 0    24.2 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240126 2300 20240126 1300  2.424 -155.58   19.54    14.6    14.3    14.7    14.1     0.0    889 0    896 0    878 0 C    29.0 0    30.1 0    27.8 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 0000 20240126 1400  2.424 -155.58   19.54    14.7    14.7    15.1    14.4     0.0    859 0    886 0    818 0 C    29.5 0    30.1 0    28.3 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 0100 20240126 1500  2.424 -155.58   19.54    14.4    14.6    14.8    14.2     0.0    759 0    819 0    682 0 C    26.8 0    28.4 0    24.6 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 0200 20240126 1600  2.424 -155.58   19.54    13.5    13.9    14.4    13.5     0.0    590 0    684 0    487 0 C    22.2 0    24.6 0    19.2 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 0300 20240126 1700  2.424 -155.58   19.54    12.1    12.8    13.5    12.1     0.0    369 0    487 0    247 0 C    16.8 0    19.2 0    13.8 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 0400 20240126 1800  2.424 -155.58   19.54     9.9    10.9    12.1     9.9     0.0    127 0    246 0      0 0 C    10.8 0    13.8 0     7.6 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 0500 20240126 1900  2.424 -155.58   19.54     8.8     9.2     9.9     8.8     0.0      0 0      0 0      0 0 C     6.3 0     7.6 0     5.5 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 0600 20240126 2000  2.424 -155.58   19.54     8.2     8.5     8.8     8.2     0.0      0 0      0 0      0 0 C     5.1 0     5.5 0     4.7 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 0700 20240126 2100  2.424 -155.58   19.54     7.9     8.0     8.3     7.8     0.0      0 0      0 0      0 0 C     4.5 0     4.7 0     4.3 0     8 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 0800 20240126 2200  2.424 -155.58   19.54     7.6     7.5     7.9     7.3     0.0      0 0      0 0      0 0 C     4.0 0     4.3 0     3.9 0    11 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 0900 20240126 2300  2.424 -155.58   19.54     7.4     7.4     7.7     7.2     0.0      0 0      0 0      0 0 C     3.9 0     4.0 0     3.7 0    11 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 1000 20240127 0000  2.424 -155.58   19.54     7.8     7.4     7.9     7.0     0.0      0 0      0 0      0 0 C     3.7 0     3.9 0     3.5 0    12 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 1100 20240127 0100  2.424 -155.58   19.54     8.4     8.0     8.4     7.7     0.0      0 0      0 0      0 0 C     4.0 0     4.3 0     3.9 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 1200 20240127 0200  2.424 -155.58   19.54     8.5     8.4     8.6     8.3     0.0      0 0      0 0      0 0 C     4.3 0     4.4 0     4.2 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 1300 20240127 0300  2.424 -155.58   19.54     8.7     8.6     8.7     8.4     0.0      0 0      0 0      0 0 C     4.4 0     4.6 0     4.3 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 1400 20240127 0400  2.424 -155.58   19.54     8.6     8.7     8.9     8.5     0.0      0 0      0 0      0 0 C     4.6 0     4.7 0     4.5 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 1500 20240127 0500  2.424 -155.58   19.54     8.5     8.7     9.1     8.5     0.0      0 0      0 0      0 0 C     4.8 0     5.0 0     4.6 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 1600 20240127 0600  2.424 -155.58   19.54     8.9     8.7     9.0     8.4     0.0      0 0      0 0      0 0 C     4.7 0     5.0 0     4.5 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 1700 20240127 0700  2.424 -155.58   19.54     8.6     8.7     9.0     8.4     0.0      0 0      0 0      0 0 C     4.9 0     5.0 0     4.6 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 1800 20240127 0800  2.424 -155.58   19.54     9.9     9.0     9.9     8.5     0.0     90 0    211 0      0 0 C     5.6 0     7.9 0     4.7 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 1900 20240127 0900  2.424 -155.58   19.54    11.3    10.6    11.3     9.9     0.0    334 0    453 0    211 0 C    10.2 0    13.0 0     7.9 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 2000 20240127 1000  2.424 -155.58   19.54    13.0    12.3    13.0    11.3     0.0    560 0    658 0    454 0 C    15.5 0    18.4 0    13.0 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 2100 20240127 1100  2.424 -155.58   19.54    14.4    13.8    14.4    13.0     0.0    735 0    804 0    657 0 C    20.6 0    23.2 0    18.4 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 2200 20240127 1200  2.424 -155.58   19.54    14.8    14.7    15.0    14.3     0.0    848 0    884 0    803 0 C    24.7 0    26.2 0    23.2 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240127 2300 20240127 1300  2.424 -155.58   19.54    15.3    15.2    15.5    14.8     0.0    892 0    897 0    881 0 C    26.9 0    27.5 0    26.2 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 0000 20240127 1400  2.424 -155.58   19.54    15.1    15.4    15.8    15.1     0.0    861 0    891 0    820 0 C    27.1 0    27.7 0    26.1 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 0100 20240127 1500  2.424 -155.58   19.54    15.6    15.5    15.7    15.1     0.0    762 0    822 0    687 0 C    25.6 0    26.1 0    24.5 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 0200 20240127 1600  2.424 -155.58   19.54    14.8    15.3    15.7    14.7     0.0    592 0    687 0    490 0 C    23.4 0    24.5 0    21.4 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 0300 20240127 1700  2.424 -155.58   19.54    13.7    14.3    15.0    13.7     0.0    371 0    488 0    249 0 C    19.3 0    21.4 0    16.4 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 0400 20240127 1800  2.424 -155.58   19.54    12.3    13.0    13.8    12.3     0.0    129 0    248 0      0 0 C    13.3 0    16.4 0     9.7 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 0500 20240127 1900  2.424 -155.58   19.54    10.7    11.4    12.3    10.7     0.0      0 0      0 0      0 0 C     8.1 0     9.7 0     6.7 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 0600 20240127 2000  2.424 -155.58   19.54    10.2    10.3    10.8    10.0     0.0      0 0      0 0      0 0 C     6.0 0     6.7 0     5.6 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 0700 20240127 2100  2.424 -155.58   19.54    10.3     9.8    10.3     9.4     0.0      0 0      0 0      0 0 C     5.2 0     5.6 0     4.8 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 0800 20240127 2200  2.424 -155.58   19.54    10.1    10.0    10.7     9.6     0.0      0 0      0 0      0 0 C     5.5 0     5.9 0     5.2 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 0900 20240127 2300  2.424 -155.58   19.54     9.8     9.9    10.2     9.8     0.0      0 0      0 0      0 0 C     5.2 0     5.4 0     5.0 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 1000 20240128 0000  2.424 -155.58   19.54     9.1     9.6    10.0     9.1     0.0      0 0      0 0      0 0 C     4.8 0     5.0 0     4.4 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 1100 20240128 0100  2.424 -155.58   19.54     8.7     8.9     9.2     8.6     0.0      0 0      0 0      0 0 C     4.1 0     4.4 0     3.9 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 1200 20240128 0200  2.424 -155.58   19.54     8.8     8.6     8.8     8.3     0.0      0 0      0 0      0 0 C     4.0 0     4.2 0     3.9 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 1300 20240128 0300  2.424 -155.58   19.54     9.3     9.2     9.4     8.8     0.0      0 0      0 0      0 0 C     4.5 0     4.7 0     4.2 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 1400 20240128 0400  2.424 -155.58   19.54     9.0     9.1     9.5     8.9     0.0      0 0      0 0      0 0 C     4.5 0     4.7 0     4.4 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 1500 20240128 0500  2.424 -155.58   19.54     8.9     8.8     9.0     8.6     0.0      0 0      0 0      0 0 C     4.0 0     4.4 0     3.8 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 1600 20240128 0600  2.424 -155.58   19.54     9.4     9.3     9.8     8.9     0.0      0 0      0 0      0 0 C     4.7 0     5.4 0     4.1 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 1700 20240128 0700  2.424 -155.58   19.54     9.6     9.3     9.6     9.1     0.0      0 0      0 0      0 0 C     4.9 0     5.1 0     4.7 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 1800 20240128 0800  2.424 -155.58   19.54    11.1    10.3    11.1     9.6     0.0     90 0    211 0      0 0 C     6.4 0     9.1 0     5.1 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 1900 20240128 0900  2.424 -155.58   19.54    13.0    12.0    13.0    11.0     0.0    334 0    453 0    212 0 C    11.7 0    14.9 0     9.1 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 2000 20240128 1000  2.424 -155.58   19.54    14.7    14.0    14.7    13.0     0.0    561 0    658 0    455 0 C    17.5 0    20.3 0    14.9 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 2100 20240128 1100  2.424 -155.58   19.54    16.1    15.5    16.1    14.7     0.0    736 0    804 0    658 0 C    22.7 0    25.3 0    20.3 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 2200 20240128 1200  2.424 -155.58   19.54    16.6    16.5    16.8    16.1     0.0    849 0    884 0    803 0 C    26.8 0    28.1 0    25.3 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240128 2300 20240128 1300  2.424 -155.58   19.54    16.4    16.6    16.9    16.4     0.0    891 0    897 0    882 0 C    28.3 0    28.7 0    27.9 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 0000 20240128 1400  2.424 -155.58   19.54    17.2    16.8    17.2    16.3     0.0    861 0    891 0    821 0 C    27.9 0    28.1 0    27.7 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 0100 20240128 1500  2.424 -155.58   19.54    17.0    17.1    17.5    16.6     0.0    762 0    822 0    685 0 C    27.0 0    27.9 0    25.8 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 0200 20240128 1600  2.424 -155.58   19.54    16.3    16.6    17.0    16.2     0.0    593 0    687 0    492 0 C    24.2 0    25.8 0    21.9 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 0300 20240128 1700  2.424 -155.58   19.54    15.1    15.8    16.3    15.1     0.0    373 0    491 0    251 0 C    19.8 0    21.9 0    16.8 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 0400 20240128 1800  2.424 -155.58   19.54    13.1    14.1    15.1    13.1     0.0    132 0    250 0      0 0 C    14.0 0    16.8 0    10.7 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 0500 20240128 1900  2.424 -155.58   19.54    12.3    12.8    13.2    12.3     0.0      0 0      0 0      0 0 C     9.4 0    10.7 0     8.4 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 0600 20240128 2000  2.424 -155.58   19.54    11.3    11.8    12.4    11.3     0.0      0 0      0 0      0 0 C     7.8 0     8.4 0     7.4 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 0700 20240128 2100  2.424 -155.58   19.54    11.4    11.3    11.9    10.5     0.0      0 0      0 0      0 0 C     7.2 0     7.6 0     6.8 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 0800 20240128 2200  2.424 -155.58   19.54    11.3    11.4    11.8    11.1     0.0      0 0      0 0      0 0 C     7.0 0     7.1 0     6.7 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 0900 20240128 2300  2.424 -155.58   19.54    11.5    11.2    11.6    10.8     0.0      0 0      0 0      0 0 C     6.5 0     6.8 0     6.1 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 1000 20240129 0000  2.424 -155.58   19.54    11.5    11.7    12.0    11.5     0.0      0 0      0 0      0 0 C     6.6 0     6.8 0     6.4 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 1100 20240129 0100  2.424 -155.58   19.54    11.1    11.3    11.8    11.0     0.0      0 0      0 0      0 0 C     6.3 0     6.5 0     6.0 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 1200 20240129 0200  2.424 -155.58   19.54    10.8    10.8    11.1    10.6     0.0      0 0      0 0      0 0 C     5.9 0     6.0 0     5.7 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 1300 20240129 0300  2.424 -155.58   19.54    10.8    10.7    11.1    10.3     0.0      0 0      0 0      0 0 C     5.6 0     5.9 0     5.3 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 1400 20240129 0400  2.424 -155.58   19.54    10.7    10.6    11.0    10.4     0.0      0 0      0 0      0 0 C     5.5 0     5.7 0     5.3 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 1500 20240129 0500  2.424 -155.58   19.54    10.7    10.8    11.1    10.6     0.0      0 0      0 0      0 0 C     5.8 0     6.0 0     5.6 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 1600 20240129 0600  2.424 -155.58   19.54    11.0    10.8    11.0    10.4     0.0      0 0      0 0      0 0 C     5.9 0     6.1 0     5.7 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 1700 20240129 0700  2.424 -155.58   19.54    10.9    11.1    11.3    10.8     0.0      0 0      0 0      0 0 C     6.4 0     6.6 0     6.0 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 1800 20240129 0800  2.424 -155.58   19.54    12.4    11.6    12.4    10.8     0.0     93 0    214 0      0 0 C     7.4 0    10.1 0     6.3 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 1900 20240129 0900  2.424 -155.58   19.54    14.7    13.6    14.7    12.4     0.0    337 0    457 0    215 0 C    13.1 0    16.7 0    10.1 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 2000 20240129 1000  2.424 -155.58   19.54    16.6    15.7    16.6    14.7     0.0    564 0    663 0    458 0 C    19.6 0    22.7 0    16.7 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 2100 20240129 1100  2.424 -155.58   19.54    17.5    17.3    17.8    16.6     0.0    741 0    809 0    662 0 C    24.8 0    26.6 0    22.7 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 2200 20240129 1200  2.424 -155.58   19.54    18.0    17.9    18.3    17.6     0.0    854 0    889 0    809 0 C    28.0 0    29.0 0    26.6 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240129 2300 20240129 1300  2.424 -155.58   19.54    18.0    18.0    18.1    17.7     0.0    898 0    904 0    886 0 C    29.2 0    29.6 0    28.9 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 0000 20240129 1400  2.424 -155.58   19.54    17.7    17.8    18.3    17.6     0.0    868 0    896 0    828 0 C    29.1 0    29.4 0    28.7 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 0100 20240129 1500  2.424 -155.58   19.54    17.0    17.4    17.9    17.0     0.0    768 0    830 0    692 0 C    27.5 0    28.7 0    26.0 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 0200 20240129 1600  2.424 -155.58   19.54    16.3    16.8    17.3    16.3     0.0    599 0    693 0    497 0 C    24.3 0    26.0 0    22.2 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 0300 20240129 1700  2.424 -155.58   19.54    15.4    15.9    16.4    15.4     0.0    378 0    497 0    255 0 C    20.0 0    22.2 0    17.1 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 0400 20240129 1800  2.424 -155.58   19.54    13.8    14.6    15.4    13.8     0.0    135 0    255 0      0 0 C    14.5 0    17.1 0    11.1 0 -9999 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 0500 20240129 1900  2.424 -155.58   19.54    12.5    13.1    13.8    12.5     0.0      0 0      0 0      0 0 C     9.7 0    11.1 0     8.5 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
